,timestamp,casing_pressure,ANOMALY
42,2025-06-26 03:23:00,192.6129456,0
43,2025-06-26 03:25:00,192.4603271,0
44,2025-06-26 03:26:00,192.6129456,0
45,2025-06-26 03:28:00,192.4603271,0
46,2025-06-26 03:31:00,192.6129456,0
47,2025-06-26 03:38:00,192.4603271,0
48,2025-06-26 03:39:00,192.6129456,0
49,2025-06-26 03:43:00,192.4603271,0
50,2025-06-26 03:49:00,192.6129456,0
51,2025-06-26 03:51:00,192.4603271,0
52,2025-06-26 03:53:00,192.6129456,0
53,2025-06-26 03:54:00,192.4603271,0
54,2025-06-26 03:56:00,192.6129456,0
55,2025-06-26 03:57:00,192.4603271,0
56,2025-06-26 03:59:00,192.6129456,0
57,2025-06-26 04:01:00,192.4603271,0
58,2025-06-26 04:04:00,192.6129456,0
59,2025-06-26 04:22:00,192.4603271,0
60,2025-06-26 04:24:00,192.6129456,0
61,2025-06-26 04:29:00,192.4603271,0
62,2025-06-26 04:30:00,192.6129456,0
63,2025-06-26 04:37:00,192.7655945,0
64,2025-06-26 04:39:00,192.6129456,0
65,2025-06-26 04:45:00,192.7655945,0
66,2025-06-26 04:47:00,192.6129456,0
67,2025-06-26 04:50:00,192.7655945,0
68,2025-06-26 04:53:00,192.6129456,0
69,2025-06-26 04:58:00,192.7655945,0
70,2025-06-26 05:00:00,192.6129456,0
71,2025-06-26 05:02:00,192.9182129,0
72,2025-06-26 05:03:00,192.7655945,0
73,2025-06-26 05:07:00,192.9182129,0
74,2025-06-26 05:13:00,192.7655945,0
75,2025-06-26 05:15:00,192.9182129,0
76,2025-06-26 05:23:00,192.7655945,0
77,2025-06-26 05:28:00,192.9182129,0
78,2025-06-26 05:31:00,192.7655945,0
79,2025-06-26 05:35:00,192.9182129,0
80,2025-06-26 05:36:00,192.6129456,0
81,2025-06-26 05:38:00,192.7655945,0
82,2025-06-26 05:41:00,192.9182129,0
83,2025-06-26 05:44:00,192.7655945,0
84,2025-06-26 05:48:00,192.9182129,0
85,2025-06-26 06:01:00,193.0708313,0
86,2025-06-26 06:02:00,192.9182129,0
87,2025-06-26 06:04:00,193.0708313,0
88,2025-06-26 06:06:00,192.9182129,0
89,2025-06-26 06:14:00,192.7655945,0
90,2025-06-26 06:16:00,192.9182129,0
91,2025-06-26 06:24:00,192.7655945,0
92,2025-06-26 06:25:00,192.9182129,0
93,2025-06-26 06:32:00,192.7655945,0
94,2025-06-26 06:34:00,192.9182129,0
95,2025-06-26 06:47:00,192.7655945,0
96,2025-06-26 06:48:00,192.3077087,0
97,2025-06-26 06:50:00,191.6972046,0
98,2025-06-26 06:55:00,191.849823,0
99,2025-06-26 06:58:00,192.0024414,0
100,2025-06-26 07:03:00,192.3077087,0
101,2025-06-26 07:08:00,192.4603271,0
102,2025-06-26 07:11:00,192.6129456,0
103,2025-06-26 07:13:00,192.7655945,0
104,2025-06-26 07:18:00,192.9182129,0
105,2025-06-26 07:19:00,192.7655945,0
106,2025-06-26 07:21:00,192.9182129,0
107,2025-06-26 07:23:00,192.7655945,0
108,2025-06-26 07:24:00,192.9182129,0
109,2025-06-26 07:26:00,192.6129456,0
110,2025-06-26 07:29:00,192.9182129,0
111,2025-06-26 07:30:00,192.7655945,0
112,2025-06-26 07:40:00,192.6129456,0
113,2025-06-26 07:42:00,192.7655945,0
114,2025-06-26 07:43:00,192.6129456,0
115,2025-06-26 07:47:00,192.7655945,0
116,2025-06-26 07:53:00,188.9499512,0
117,2025-06-26 07:55:00,190.0183411,0
118,2025-06-26 07:56:00,191.5445862,0
119,2025-06-26 07:58:00,192.1550903,0
120,2025-06-26 08:00:00,192.4603271,0
121,2025-06-26 08:01:00,192.9182129,0
122,2025-06-26 08:05:00,192.3077087,0
123,2025-06-26 08:06:00,192.1550903,0
124,2025-06-26 08:08:00,191.6972046,0
125,2025-06-26 08:10:00,191.3919678,0
126,2025-06-26 08:13:00,191.6972046,0
127,2025-06-26 08:14:00,191.5445862,0
128,2025-06-26 08:16:00,191.849823,0
129,2025-06-26 08:19:00,192.1550903,0
130,2025-06-26 08:32:00,192.4603271,0
131,2025-06-26 08:36:00,192.3077087,0
132,2025-06-26 08:39:00,192.4603271,0
133,2025-06-26 08:40:00,192.3077087,0
134,2025-06-26 08:44:00,192.4603271,0
135,2025-06-26 08:45:00,192.3077087,0
136,2025-06-26 08:47:00,192.4603271,0
137,2025-06-26 08:49:00,192.3077087,0
138,2025-06-26 08:57:00,192.4603271,0
139,2025-06-26 08:58:00,192.3077087,0
140,2025-06-26 09:03:00,192.4603271,0
141,2025-06-26 09:05:00,192.3077087,0
142,2025-06-26 09:11:00,192.1550903,0
143,2025-06-26 09:13:00,192.3077087,0
144,2025-06-26 09:39:00,192.1550903,0
145,2025-06-26 09:41:00,192.3077087,0
146,2025-06-26 09:50:00,192.1550903,0
147,2025-06-26 09:52:00,192.3077087,0
148,2025-06-26 09:55:00,192.9182129,0
149,2025-06-26 09:57:00,191.5445862,0
150,2025-06-26 09:59:00,190.934082,0
151,2025-06-26 10:00:00,192.1550903,0
152,2025-06-26 10:02:00,193.2234497,0
153,2025-06-26 10:04:00,192.9182129,0
154,2025-06-26 10:05:00,192.1550903,0
155,2025-06-26 10:07:00,193.3760681,0
156,2025-06-26 10:08:00,190.934082,0
157,2025-06-26 10:10:00,192.9182129,0
158,2025-06-26 10:12:00,193.6813354,0
159,2025-06-26 10:13:00,192.1550903,0
160,2025-06-26 10:15:00,192.9182129,0
161,2025-06-26 10:17:00,191.849823,0
162,2025-06-26 10:18:00,192.6129456,0
163,2025-06-26 10:20:00,192.3077087,0
164,2025-06-26 10:22:00,192.1550903,0
165,2025-06-26 10:23:00,192.3077087,0
166,2025-06-26 10:25:00,191.0867004,0
167,2025-06-26 10:28:00,192.9182129,0
168,2025-06-26 10:30:00,192.3077087,0
169,2025-06-26 10:31:00,190.7814636,0
170,2025-06-26 10:33:00,195.360199,0
171,2025-06-26 10:35:00,193.0708313,0
172,2025-06-26 10:36:00,192.1550903,0
173,2025-06-26 10:38:00,193.3760681,0
174,2025-06-26 10:40:00,191.2393188,0
175,2025-06-26 10:41:00,192.9182129,0
176,2025-06-26 10:43:00,191.849823,0
177,2025-06-26 10:45:00,190.1709595,0
178,2025-06-26 10:46:00,192.3077087,0
179,2025-06-26 10:50:00,191.0867004,0
180,2025-06-26 10:51:00,192.1550903,0
181,2025-06-26 10:53:00,191.849823,0
182,2025-06-26 10:55:00,192.4603271,0
183,2025-06-26 10:56:00,192.6129456,0
184,2025-06-26 10:58:00,192.9182129,0
185,2025-06-26 10:59:00,192.6129456,0
186,2025-06-26 11:01:00,191.3919678,0
187,2025-06-26 11:03:00,190.6288147,0
188,2025-06-26 11:04:00,192.3077087,0
189,2025-06-26 11:06:00,190.7814636,0
190,2025-06-26 11:08:00,191.6972046,0
191,2025-06-26 11:09:00,192.0024414,0
192,2025-06-26 11:11:00,191.2393188,0
193,2025-06-26 11:13:00,193.528717,0
194,2025-06-26 11:14:00,190.934082,0
195,2025-06-26 11:16:00,191.0867004,0
196,2025-06-26 11:17:00,192.7655945,0
197,2025-06-26 11:19:00,192.0024414,0
198,2025-06-26 11:21:00,193.528717,0
199,2025-06-26 11:22:00,192.1550903,0
200,2025-06-26 11:24:00,193.8339539,0
201,2025-06-26 11:26:00,192.1550903,0
202,2025-06-26 11:27:00,191.0867004,0
203,2025-06-26 11:29:00,192.3077087,0
204,2025-06-26 11:31:00,189.5604553,0
205,2025-06-26 11:32:00,191.849823,0
206,2025-06-26 11:34:00,189.7130737,0
207,2025-06-26 11:35:00,192.7655945,0
208,2025-06-26 11:37:00,192.6129456,0
209,2025-06-26 11:39:00,191.2393188,0
210,2025-06-26 11:40:00,191.849823,0
211,2025-06-26 11:42:00,193.528717,0
212,2025-06-26 11:44:00,192.6129456,0
213,2025-06-26 11:45:00,192.3077087,0
214,2025-06-26 11:47:00,193.0708313,0
215,2025-06-26 11:49:00,191.2393188,0
216,2025-06-26 11:52:00,192.4603271,0
217,2025-06-26 11:53:00,193.0708313,0
218,2025-06-26 11:55:00,190.934082,0
219,2025-06-26 11:57:00,192.4603271,0
220,2025-06-26 11:58:00,191.0867004,0
221,2025-06-26 12:00:00,190.934082,0
222,2025-06-26 12:02:00,193.6813354,0
223,2025-06-26 12:03:00,191.849823,0
224,2025-06-26 12:05:00,191.3919678,0
225,2025-06-26 12:10:00,191.2393188,0
226,2025-06-26 12:11:00,190.934082,0
227,2025-06-26 12:13:00,191.2393188,0
228,2025-06-26 12:15:00,190.4761963,0
229,2025-06-26 12:16:00,191.3919678,0
230,2025-06-26 12:18:00,191.2393188,0
231,2025-06-26 12:20:00,191.6972046,0
232,2025-06-26 12:21:00,191.5445862,0
233,2025-06-26 12:23:00,190.934082,0
234,2025-06-26 12:24:00,193.3760681,0
235,2025-06-26 12:26:00,190.6288147,0
236,2025-06-26 12:28:00,192.7655945,0
237,2025-06-26 12:29:00,190.934082,0
238,2025-06-26 12:31:00,191.0867004,0
239,2025-06-26 12:33:00,192.9182129,0
240,2025-06-26 12:34:00,192.3077087,0
241,2025-06-26 12:36:00,190.4761963,0
242,2025-06-26 12:38:00,189.7130737,0
243,2025-06-26 12:39:00,193.0708313,0
244,2025-06-26 12:41:00,192.4603271,0
245,2025-06-26 12:43:00,191.2393188,0
246,2025-06-26 12:44:00,191.3919678,0
247,2025-06-26 12:46:00,191.2393188,0
248,2025-06-26 12:48:00,187.2710876,0
249,2025-06-26 12:49:00,189.7130737,0
250,2025-06-26 12:51:00,192.0024414,0
251,2025-06-26 12:52:00,192.1550903,0
252,2025-06-26 12:56:00,188.6447144,0
253,2025-06-26 12:57:00,191.849823,0
254,2025-06-26 12:59:00,193.6813354,0
255,2025-06-26 13:01:00,192.0024414,0
256,2025-06-26 13:02:00,192.6129456,0
257,2025-06-26 13:04:00,191.849823,0
258,2025-06-26 13:09:00,191.2393188,0
259,2025-06-26 13:10:00,188.6447144,0
260,2025-06-26 13:12:00,190.3235779,0
261,2025-06-26 13:14:00,191.0867004,0
262,2025-06-26 13:15:00,191.3919678,0
263,2025-06-26 13:17:00,192.3077087,0
264,2025-06-26 13:19:00,189.255188,0
265,2025-06-26 13:20:00,191.3919678,0
266,2025-06-26 13:22:00,190.4761963,0
267,2025-06-26 13:23:00,191.849823,0
268,2025-06-26 13:27:00,189.4078369,0
269,2025-06-26 13:28:00,192.1550903,0
270,2025-06-26 13:30:00,192.0024414,0
271,2025-06-26 13:32:00,189.5604553,0
272,2025-06-26 13:33:00,191.0867004,0
273,2025-06-26 13:35:00,191.5445862,0
274,2025-06-26 13:36:00,191.6972046,0
275,2025-06-26 13:38:00,190.0183411,0
276,2025-06-26 13:40:00,190.4761963,0
277,2025-06-26 13:41:00,190.6288147,0
278,2025-06-26 13:43:00,190.934082,0
279,2025-06-26 13:45:00,193.528717,0
280,2025-06-26 13:46:00,190.4761963,0
281,2025-06-26 13:48:00,191.3919678,0
282,2025-06-26 13:49:00,192.4603271,0
283,2025-06-26 13:51:00,190.6288147,0
284,2025-06-26 13:54:00,192.0024414,0
285,2025-06-26 13:56:00,190.934082,0
286,2025-06-26 13:58:00,189.7130737,0
287,2025-06-26 13:59:00,190.6288147,0
288,2025-06-26 14:01:00,191.3919678,0
289,2025-06-26 14:02:00,190.1709595,0
290,2025-06-26 14:04:00,191.849823,0
291,2025-06-26 14:06:00,191.6972046,0
292,2025-06-26 14:07:00,190.6288147,0
293,2025-06-26 14:09:00,192.0024414,0
294,2025-06-26 14:11:00,191.2393188,0
295,2025-06-26 14:12:00,192.4603271,0
296,2025-06-26 14:14:00,191.3919678,0
297,2025-06-26 14:16:00,189.5604553,0
298,2025-06-26 14:17:00,191.0867004,0
299,2025-06-26 14:19:00,191.849823,0
300,2025-06-26 14:20:00,191.5445862,0
301,2025-06-26 14:22:00,190.7814636,0
302,2025-06-26 14:24:00,188.9499512,0
303,2025-06-26 14:25:00,190.934082,0
304,2025-06-26 14:27:00,189.4078369,0
305,2025-06-26 14:29:00,190.6288147,0
306,2025-06-26 14:30:00,192.0024414,0
307,2025-06-26 14:32:00,191.2393188,0
308,2025-06-26 14:33:00,191.6972046,0
309,2025-06-26 14:35:00,190.1709595,0
310,2025-06-26 14:37:00,192.6129456,0
311,2025-06-26 14:38:00,191.2393188,0
312,2025-06-26 14:40:00,192.1550903,0
313,2025-06-26 14:42:00,190.1709595,0
314,2025-06-26 14:43:00,191.6972046,0
315,2025-06-26 14:45:00,191.2393188,0
316,2025-06-26 14:46:00,191.0867004,0
317,2025-06-26 14:48:00,192.0024414,0
318,2025-06-26 14:50:00,190.6288147,0
319,2025-06-26 14:51:00,190.1709595,0
320,2025-06-26 14:53:00,190.7814636,0
321,2025-06-26 14:55:00,190.1709595,0
322,2025-06-26 14:56:00,191.2393188,0
323,2025-06-26 14:58:00,191.0867004,0
324,2025-06-26 14:59:00,190.0183411,0
325,2025-06-26 15:01:00,190.7814636,0
326,2025-06-26 15:03:00,189.4078369,0
327,2025-06-26 15:04:00,189.5604553,0
328,2025-06-26 15:06:00,191.849823,0
329,2025-06-26 15:08:00,190.6288147,0
330,2025-06-26 15:09:00,189.255188,0
331,2025-06-26 15:11:00,191.3919678,0
332,2025-06-26 15:13:00,189.4078369,0
333,2025-06-26 15:16:00,191.0867004,0
334,2025-06-26 15:17:00,189.8656921,0
335,2025-06-26 15:19:00,192.6129456,0
336,2025-06-26 15:21:00,188.4920654,0
337,2025-06-26 15:22:00,190.934082,0
338,2025-06-26 15:24:00,188.4920654,0
339,2025-06-26 15:25:00,190.1709595,0
340,2025-06-26 15:27:00,190.6288147,0
341,2025-06-26 15:29:00,190.934082,0
342,2025-06-26 15:30:00,189.255188,0
343,2025-06-26 15:34:00,189.5604553,0
344,2025-06-26 15:35:00,189.8656921,0
345,2025-06-26 15:37:00,190.7814636,0
346,2025-06-26 15:38:00,190.6288147,0
347,2025-06-26 15:40:00,189.7130737,0
348,2025-06-26 15:43:00,190.0183411,0
349,2025-06-26 15:45:00,188.9499512,0
350,2025-06-26 15:47:00,189.255188,0
351,2025-06-26 15:48:00,190.0183411,0
352,2025-06-26 15:50:00,190.6288147,0
353,2025-06-26 15:51:00,189.4078369,0
354,2025-06-26 15:53:00,190.3235779,0
355,2025-06-26 15:55:00,190.1709595,0
356,2025-06-26 15:56:00,190.4761963,0
357,2025-06-26 15:58:00,190.1709595,0
358,2025-06-26 16:00:00,189.5604553,0
359,2025-06-26 16:01:00,191.2393188,0
360,2025-06-26 16:03:00,189.4078369,0
361,2025-06-26 16:06:00,189.7130737,0
362,2025-06-26 16:09:00,189.4078369,0
363,2025-06-26 16:11:00,190.4761963,0
364,2025-06-26 16:14:00,191.3919678,0
365,2025-06-26 16:16:00,190.3235779,0
366,2025-06-26 16:17:00,190.0183411,0
367,2025-06-26 16:19:00,191.2393188,0
368,2025-06-26 16:21:00,190.4761963,0
369,2025-06-26 16:22:00,190.0183411,0
370,2025-06-26 16:24:00,189.7130737,0
371,2025-06-26 16:26:00,190.4761963,0
372,2025-06-26 16:27:00,189.7130737,0
373,2025-06-26 16:29:00,190.3235779,0
374,2025-06-26 16:31:00,190.4761963,0
375,2025-06-26 16:32:00,190.1709595,0
376,2025-06-26 16:34:00,189.4078369,0
377,2025-06-26 16:35:00,190.4761963,0
378,2025-06-26 16:37:00,189.8656921,0
379,2025-06-26 16:39:00,190.4761963,0
380,2025-06-26 16:40:00,189.8656921,0
381,2025-06-26 16:42:00,190.0183411,0
382,2025-06-26 16:44:00,190.3235779,0
383,2025-06-26 16:45:00,189.7130737,0
384,2025-06-26 16:47:00,190.3235779,0
385,2025-06-26 16:48:00,190.0183411,0
386,2025-06-26 16:50:00,190.4761963,0
387,2025-06-26 16:52:00,190.3235779,0
388,2025-06-26 16:53:00,189.8656921,0
389,2025-06-26 16:56:00,190.3235779,0
390,2025-06-26 16:58:00,189.5604553,0
391,2025-06-26 17:00:00,190.0183411,0
392,2025-06-26 17:13:00,190.1709595,0
393,2025-06-26 17:14:00,190.0183411,0
394,2025-06-26 17:19:00,190.1709595,0
395,2025-06-26 17:21:00,190.0183411,0
396,2025-06-26 17:31:00,190.1709595,0
397,2025-06-26 17:32:00,190.0183411,0
398,2025-06-26 17:42:00,190.1709595,0
399,2025-06-26 17:45:00,190.0183411,0
400,2025-06-26 17:47:00,190.1709595,0
401,2025-06-26 18:02:00,190.3235779,0
402,2025-06-26 18:03:00,190.1709595,0
403,2025-06-26 18:10:00,190.3235779,0
404,2025-06-26 18:11:00,190.1709595,0
405,2025-06-26 18:15:00,190.3235779,0
406,2025-06-26 18:16:00,190.1709595,0
407,2025-06-26 18:33:00,190.0183411,0
408,2025-06-26 18:36:00,190.3235779,0
409,2025-06-26 18:37:00,190.1709595,0
410,2025-06-26 18:42:00,190.3235779,0
411,2025-06-26 19:08:00,190.4761963,0
412,2025-06-26 19:10:00,190.3235779,0
413,2025-06-26 19:16:00,190.4761963,0
414,2025-06-26 19:18:00,190.3235779,0
415,2025-06-26 19:20:00,190.4761963,0
416,2025-06-26 19:25:00,190.3235779,0
417,2025-06-26 19:26:00,190.4761963,0
418,2025-06-26 19:28:00,190.3235779,0
419,2025-06-26 19:29:00,190.4761963,0
420,2025-06-26 20:00:00,190.6288147,0
421,2025-06-26 20:06:00,190.4761963,0
422,2025-06-26 20:10:00,190.4761963,0
423,2025-06-26 20:14:00,190.3235779,0
424,2025-06-26 20:17:00,190.6288147,0
425,2025-06-26 20:19:00,190.4761963,0
426,2025-06-26 20:20:00,190.6288147,0
427,2025-06-26 20:22:00,190.4761963,0
428,2025-06-26 20:27:00,190.6288147,0
429,2025-06-26 20:37:00,190.7814636,0
430,2025-06-26 20:38:00,190.6288147,0
431,2025-06-26 21:01:00,190.7814636,0
432,2025-06-26 21:04:00,190.934082,0
433,2025-06-26 21:06:00,190.7814636,0
434,2025-06-26 21:08:00,190.934082,0
435,2025-06-26 21:09:00,190.7814636,0
436,2025-06-26 21:19:00,190.934082,0
437,2025-06-26 21:48:00,191.0867004,0
438,2025-06-26 21:50:00,190.934082,0
439,2025-06-26 21:52:00,191.0867004,0
440,2025-06-26 21:55:00,190.934082,0
441,2025-06-26 21:58:00,191.0867004,0
442,2025-06-26 22:06:00,191.2393188,0
443,2025-06-26 22:08:00,190.934082,0
444,2025-06-26 22:10:00,191.2393188,0
445,2025-06-26 22:11:00,191.0867004,0
446,2025-06-26 22:16:00,191.2393188,0
447,2025-06-26 22:32:00,191.3919678,0
448,2025-06-26 22:34:00,191.2393188,0
449,2025-06-26 22:36:00,191.3919678,0
450,2025-06-26 22:37:00,191.2393188,0
451,2025-06-26 22:41:00,191.3919678,0
452,2025-06-26 22:46:00,191.2393188,0
453,2025-06-26 22:47:00,191.3919678,0
454,2025-06-26 22:54:00,191.2393188,0
455,2025-06-26 22:57:00,191.3919678,0
456,2025-06-26 23:00:00,191.2393188,0
457,2025-06-26 23:02:00,191.3919678,0
458,2025-06-26 23:17:00,191.5445862,0
459,2025-06-26 23:18:00,191.3919678,0
460,2025-06-26 23:25:00,191.6972046,0
461,2025-06-26 23:26:00,191.3919678,0
462,2025-06-26 23:31:00,191.6972046,0
463,2025-06-26 23:35:00,191.5445862,0
464,2025-06-26 23:36:00,191.6972046,0
465,2025-06-26 23:41:00,191.5445862,0
466,2025-06-26 23:44:00,191.6972046,0
467,2025-06-26 23:51:00,191.5445862,0
468,2025-06-26 23:53:00,191.6972046,0
469,2025-06-26 23:59:00,191.849823,0
470,2025-06-27 00:01:00,191.6972046,0
471,2025-06-27 00:04:00,191.5445862,0
472,2025-06-27 00:06:00,191.3919678,0
473,2025-06-27 00:07:00,191.5445862,0
474,2025-06-27 00:11:00,191.6972046,0
475,2025-06-27 00:12:00,191.5445862,0
476,2025-06-27 00:14:00,191.6972046,0
477,2025-06-27 00:19:00,191.5445862,0
478,2025-06-27 00:20:00,191.6972046,0
479,2025-06-27 00:25:00,191.5445862,0
480,2025-06-27 00:27:00,191.6972046,0
481,2025-06-27 00:30:00,191.5445862,0
482,2025-06-27 00:32:00,191.6972046,0
483,2025-06-27 00:38:00,191.5445862,0
484,2025-06-27 00:40:00,191.6972046,0
485,2025-06-27 00:47:00,191.5445862,0
486,2025-06-27 00:48:00,191.3919678,0
487,2025-06-27 00:51:00,191.6972046,0
488,2025-06-27 00:53:00,191.5445862,0
489,2025-06-27 00:55:00,191.6972046,0
490,2025-06-27 01:01:00,191.5445862,0
491,2025-06-27 01:03:00,191.3919678,0
492,2025-06-27 01:05:00,191.6972046,0
493,2025-06-27 01:09:00,191.5445862,0
494,2025-06-27 01:13:00,191.6972046,0
495,2025-06-27 01:14:00,191.5445862,0
496,2025-06-27 01:23:00,191.3919678,0
497,2025-06-27 01:24:00,191.6972046,0
498,2025-06-27 01:26:00,191.3919678,0
499,2025-06-27 01:27:00,191.5445862,0
500,2025-06-27 01:31:00,191.6972046,0
501,2025-06-27 01:32:00,191.5445862,0
502,2025-06-27 01:37:00,191.6972046,0
503,2025-06-27 01:39:00,191.3919678,0
504,2025-06-27 01:40:00,191.6972046,0
505,2025-06-27 01:42:00,191.5445862,0
506,2025-06-27 01:47:00,191.6972046,0
507,2025-06-27 01:52:00,191.5445862,0
508,2025-06-27 01:54:00,191.6972046,0
509,2025-06-27 01:57:00,191.3919678,0
510,2025-06-27 02:04:00,191.6972046,0
511,2025-06-27 02:05:00,191.5445862,0
512,2025-06-27 02:09:00,191.6972046,0
513,2025-06-27 02:16:00,191.5445862,0
514,2025-06-27 02:17:00,191.6972046,0
515,2025-06-27 02:20:00,191.5445862,0
516,2025-06-27 02:22:00,191.6972046,0
517,2025-06-27 02:25:00,191.5445862,0
518,2025-06-27 02:26:00,191.6972046,0
519,2025-06-27 02:28:00,191.5445862,0
520,2025-06-27 02:36:00,191.6972046,0
521,2025-06-27 02:38:00,191.5445862,0
522,2025-06-27 02:41:00,191.6972046,0
523,2025-06-27 02:43:00,191.5445862,0
524,2025-06-27 02:44:00,191.6972046,0
525,2025-06-27 02:46:00,191.5445862,0
526,2025-06-27 02:49:00,191.6972046,0
527,2025-06-27 02:54:00,191.5445862,0
528,2025-06-27 02:57:00,191.6972046,0
529,2025-06-27 02:59:00,191.5445862,0
530,2025-06-27 03:02:00,191.6972046,0
531,2025-06-27 03:09:00,191.5445862,0
532,2025-06-27 03:12:00,191.6972046,0
533,2025-06-27 03:20:00,191.5445862,0
534,2025-06-27 03:22:00,191.6972046,0
535,2025-06-27 03:24:00,191.5445862,0
536,2025-06-27 03:25:00,191.6972046,0
537,2025-06-27 03:27:00,191.5445862,0
538,2025-06-27 03:30:00,191.6972046,0
539,2025-06-27 03:33:00,191.5445862,0
540,2025-06-27 03:35:00,191.6972046,0
541,2025-06-27 03:37:00,191.5445862,0
542,2025-06-27 03:38:00,191.6972046,0
543,2025-06-27 03:48:00,191.5445862,0
544,2025-06-27 03:51:00,191.849823,0
545,2025-06-27 03:53:00,191.6972046,0
546,2025-06-27 03:59:00,191.5445862,0
547,2025-06-27 04:01:00,191.6972046,0
548,2025-06-27 04:14:00,191.849823,0
549,2025-06-27 04:17:00,191.6972046,0
550,2025-06-27 04:22:00,191.849823,0
551,2025-06-27 04:27:00,191.6972046,0
552,2025-06-27 04:30:00,191.5445862,0
553,2025-06-27 04:34:00,191.849823,0
554,2025-06-27 04:37:00,191.6972046,0
555,2025-06-27 04:55:00,191.849823,0
556,2025-06-27 04:56:00,191.6972046,0
557,2025-06-27 05:08:00,191.849823,0
558,2025-06-27 05:10:00,191.6972046,0
559,2025-06-27 05:11:00,191.849823,0
560,2025-06-27 05:13:00,191.6972046,0
561,2025-06-27 05:16:00,191.849823,0
562,2025-06-27 05:18:00,191.6972046,0
563,2025-06-27 05:19:00,191.849823,0
564,2025-06-27 05:21:00,191.6972046,0
565,2025-06-27 05:36:00,191.849823,0
566,2025-06-27 05:37:00,191.6972046,0
567,2025-06-27 05:39:00,191.849823,0
568,2025-06-27 05:44:00,191.6972046,0
569,2025-06-27 05:47:00,191.849823,0
570,2025-06-27 05:49:00,191.6972046,0
571,2025-06-27 05:55:00,191.849823,0
572,2025-06-27 06:00:00,191.6972046,0
573,2025-06-27 06:02:00,191.849823,0
574,2025-06-27 06:03:00,191.6972046,0
575,2025-06-27 06:05:00,191.849823,0
576,2025-06-27 06:07:00,191.6972046,0
577,2025-06-27 06:08:00,191.849823,0
578,2025-06-27 06:16:00,191.6972046,0
579,2025-06-27 06:18:00,191.849823,0
580,2025-06-27 06:20:00,191.6972046,0
581,2025-06-27 06:21:00,191.849823,0
582,2025-06-27 06:44:00,192.0024414,0
583,2025-06-27 06:46:00,191.849823,0
584,2025-06-27 06:54:00,191.6972046,0
585,2025-06-27 06:55:00,191.5445862,0
586,2025-06-27 07:02:00,191.3919678,0
587,2025-06-27 07:11:00,191.2393188,0
588,2025-06-27 07:13:00,191.3919678,0
589,2025-06-27 07:18:00,191.5445862,0
590,2025-06-27 07:21:00,191.6972046,0
591,2025-06-27 07:23:00,191.5445862,0
592,2025-06-27 07:25:00,191.6972046,0
593,2025-06-27 07:28:00,191.849823,0
594,2025-06-27 07:33:00,191.6972046,0
595,2025-06-27 07:36:00,191.5445862,0
596,2025-06-27 07:41:00,191.3919678,0
597,2025-06-27 07:44:00,191.2393188,0
598,2025-06-27 07:46:00,191.3919678,0
599,2025-06-27 07:47:00,191.2393188,0
600,2025-06-27 07:52:00,191.3919678,0
601,2025-06-27 07:54:00,191.2393188,0
602,2025-06-27 07:55:00,191.3919678,0
603,2025-06-27 07:57:00,191.2393188,0
604,2025-06-27 07:59:00,191.3919678,0
605,2025-06-27 08:00:00,191.2393188,0
606,2025-06-27 08:02:00,191.3919678,0
607,2025-06-27 08:07:00,191.5445862,0
608,2025-06-27 08:08:00,191.3919678,0
